go.opentelemetry.io/otel/sdk/metric,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/metric/v1.43.0/sdk/metric/LICENSE,Apache-2.0
go.opentelemetry.io/otel/sdk/metric,https://github.com/open-telemetry/opentelemetry-go/blob/sdk/metric/v1.43.0/sdk/metric/LICENSE,BSD-3-Clause
go.opentelemetry.io/otel/trace,https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.43.0/trace/LICENSE,Apache-2.0
go.opentelemetry.io/otel/trace,https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.43.0/trace/LICENSE,BSD-3-Clause
go.opentelemetry.io/proto/otlp,https://github.com/open-telemetry/opentelemetry-proto-go/blob/otlp/v1.10.0/otlp/LICENSE,Apache-2.0
go.step.sm/crypto,https://github.com/smallstep/crypto/blob/v0.81.0/LICENSE,Apache-2.0
go.step.sm/crypto/internal/bcrypt_pbkdf,https://github.com/smallstep/crypto/blob/v0.81.0/internal/bcrypt_pbkdf/LICENSE,BSD-2-Clause
go.step.sm/crypto/internal/utils/utfbom,https://github.com/smallstep/crypto/blob/v0.81.0/internal/utils/utfbom/LICENSE,Apache-2.0
go.uber.org/automaxprocs,https://github.com/uber-go/automaxprocs/blob/v1.6.0/LICENSE,MIT
go.uber.org/multierr,https://github.com/uber-go/multierr/blob/v1.11.0/LICENSE.txt,MIT
go.uber.org/zap,https://github.com/uber-go/zap/blob/v1.28.0/LICENSE,MIT
go.uber.org/zap/exp/zapslog,https://github.com/uber-go/zap/blob/exp/v0.3.0/exp/LICENSE,MIT
go.yaml.in/yaml/v2,https://github.com/yaml/go-yaml/blob/v2.4.4/LICENSE,Apache-2.0
go.yaml.in/yaml/v3,https://github.com/yaml/go-yaml/blob/v3.0.4/LICENSE,MIT
golang.org/x/crypto,https://cs.opensource.google/go/x/crypto/+/v0.52.0:LICENSE,BSD-3-Clause
golang.org/x/crypto/x509roots/fallback,https://cs.opensource.google/go/x/crypto/+/a408498e:x509roots/fallback/LICENSE,BSD-3-Clause
golang.org/x/exp/slices,https://cs.opensource.google/go/x/exp/+/a4bb9ffd:LICENSE,BSD-3-Clause
golang.org/x/net,https://cs.opensource.google/go/x/net/+/v0.55.0:LICENSE,BSD-3-Clause
golang.org/x/oauth2,https://cs.opensource.google/go/x/oauth2/+/v0.36.0:LICENSE,BSD-3-Clause
golang.org/x/sync/semaphore,https://cs.opensource.google/go/x/sync/+/v0.20.0:LICENSE,BSD-3-Clause
golang.org/x/sys,https://cs.opensource.google/go/x/sys/+/v0.45.0:LICENSE,BSD-3-Clause
golang.org/x/term,https://cs.opensource.google/go/x/term/+/v0.43.0:LICENSE,BSD-3-Clause
golang.org/x/text,https://cs.opensource.google/go/x/text/+/v0.37.0:LICENSE,BSD-3-Clause
golang.org/x/time/rate,https://cs.opensource.google/go/x/time/+/v0.15.0:LICENSE,BSD-3-Clause
google.golang.org/api,https://github.com/googleapis/google-api-go-client/blob/v0.277.0/LICENSE,BSD-3-Clause
google.golang.org/api/internal/third_party/uritemplates,https://github.com/googleapis/google-api-go-client/blob/v0.277.0/internal/third_party/uritemplates/LICENSE,BSD-3-Clause
google.golang.org/genproto/googleapis/api,https://github.com/googleapis/go-genproto/blob/6f92a3bedf2d/googleapis/api/LICENSE,Apache-2.0
google.golang.org/genproto/googleapis/rpc,https://github.com/googleapis/go-genproto/blob/7cedc36a6bc4/googleapis/rpc/LICENSE,Apache-2.0
google.golang.org/grpc,https://github.com/grpc/grpc-go/blob/v1.81.0/LICENSE,Apache-2.0
google.golang.org/protobuf,https://github.com/protocolbuffers/protobuf-go/blob/v1.36.11/LICENSE,BSD-3-Clause
howett.net/plist,https://github.com/DHowett/go-plist.git/blob/v1.0.0/LICENSE,BSD-2-Clause
howett.net/plist,https://github.com/DHowett/go-plist.git/blob/v1.0.0/LICENSE,BSD-3-Clause
